Solar_Power,rh,eto,etr,rso,ea_avg,precip,rh_max,rh_min,td_avg,td_max,td_min,co2_avg,ppf_avg,solarmj,wet_pct,airt_avg,airt_max,airt_min,lwdn_avg,lwup_avg,pressure,swdn_avg,swup_avg,windd_sd,windd_avg,winds_avg,winds_max,netrad_avg,visibilitymiles,surfacet1_avg,surfacet2_avg,visibilitymiles_avg,pressurekpasealevel
41165.0,43,0.022,0.025,2.638,1.436,0.0,49,36,54.3,59.7,51.1,420.2,1481.0,2.447,0,79.0,81.1,77.4,485.9,398.2,86.2,160.8,716.9,72.0,284.0,2.013,5.5920000000000005,468.4,14.229,85.5,91.9,18.02,101.8
32235.0,41,0.019,0.021,2.061,1.464,0.0,45,36,54.9,58.3,52.3,420.8,1134.0,1.906,0,79.9,81.1,78.4,478.3,397.5,86.2,132.4,550.6,67.0,256.0,1.79,7.158,337.5,18.641,84.7,86.7,18.455,101.7
21091.0,43,0.014,0.016,1.39,1.525,0.0,48,39,55.9,58.5,54.1,421.4,759.9,1.35,0,79.0,80.8,74.7,456.5,390.9,86.1,87.9,374.0,58.0,283.0,1.5659999999999998,4.921,220.4,19.884,81.0,75.7,18.517,101.7
10116.0,41,0.009000000000000001,0.011,0.6970000000000001,1.507,0.0,44,37,55.6,58.3,54.0,423.4,375.1,0.82,0,79.0,81.3,76.8,442.6,384.0,86.1,25.7,192.3,46.0,277.0,1.118,6.04,108.0,19.884,75.6,70.3,19.076,101.7
3648.0,47,0.005,0.006,0.12,1.462,0.0,52,42,54.7,56.1,53.4,428.4,39.6,0.071,0,77.0,79.5,73.9,424.0,373.1,86.1,3.502,12.93,32.0,276.0,0.895,3.132,-41.38,19.884,67.5,66.9,19.573,101.7
3445.0,63,0.002,0.003,0.042,1.203,0.0,64,62,49.5,50.0,48.9,453.3,21.59,0.035,0,62.4,63.3,61.5,389.0,330.4,86.3,2.696,7.0379999999999985,34.0,43.0,4.474,12.303,-54.33,18.641,57.4,57.2,19.511,101.9
7399.0,62,0.002,0.003,0.498,1.165,0.0,64,59,48.6,49.1,48.0,452.4,101.9,0.119,0,61.9,63.1,60.8,388.7,328.7,86.3,6.572,35.81,41.0,47.0,4.25,11.632,-30.74,18.268,57.4,57.2,19.076,101.9
17348.0,55,0.003,0.004,1.185,1.157,0.0,60,51,48.4,49.1,47.8,447.5,514.8,0.928,0,64.8,67.5,62.6,400.1,340.0,86.4,38.35,264.2,48.0,55.0,3.132,9.843,165.7,19.822,59.0,62.8,18.765,102.0
29518.0,53,0.006999999999999999,0.009000000000000001,1.876,1.262,0.0,59,47,50.7,55.8,48.4,445.7,1018.0,1.796,0,69.3,72.3,67.1,436.1,358.1,86.4,123.4,521.3,50.0,43.0,2.461,8.948,319.9,15.783,72.3,74.7,18.641,102.0
39487.0,52,0.013,0.015,2.485,1.4980000000000002,0.0,59,45,55.4,58.6,50.4,450.1,1399.0,2.382,0,73.0,75.9,70.9,464.1,373.3,86.4,156.5,698.6,60.0,15.0,2.013,6.935,451.2,19.884,84.4,81.9,18.144,102.0
44703.0,45,0.018000000000000002,0.02,2.951,1.476,0.0,51,39,55.0,58.1,52.5,441.0,1706.0,2.854,0,76.6,79.5,73.9,481.2,386.2,86.4,179.5,840.0,56.0,36.0,2.237,6.263,565.4,19.884,91.0,85.5,18.02,102.0
52213.0,33,0.026,0.028,3.419,1.263,0.0,38,28,50.7,56.5,48.6,423.4,1983.0,3.2880000000000003,0,82.8,85.5,81.0,504.0,404.8,86.3,197.8,961.0,69.0,232.0,2.013,6.711,664.5,19.635,95.4,93.7,17.771,101.9
52265.0,30,0.027000000000000003,0.03,3.361,1.257,0.0,35,25,50.5,55.4,47.1,422.1,1964.0,3.268,0,84.7,86.9,82.9,504.6,407.8,86.2,199.8,958.0,65.0,292.0,2.684,10.066,661.2,16.528,93.0,95.0,18.268,101.8
28317.0,27,0.027000000000000003,0.031,3.094,1.172,0.0,31,23,48.7,53.2,45.3,422.0,1616.0,2.6830000000000003,0,85.3,87.4,82.9,499.3,406.7,86.2,167.1,783.6,65.0,287.0,2.013,10.961,523.9,19.884,89.8,94.1,18.517,101.7
25898.0,27,0.022,0.025,2.66,1.048,0.0,34,20,45.7,53.2,41.5,423.0,1097.0,1.823,0,85.3,87.6,82.6,482.3,399.7,86.1,121.9,532.6,79.0,146.0,1.5659999999999998,6.04,328.0,18.828,85.6,87.4,18.703,101.7
30803.0,23,0.015,0.017,2.084,0.942,0.0,29,16,42.8,52.7,36.9,423.6,1145.0,1.959,0,86.4,88.3,84.2,489.2,399.5,86.0,138.4,563.9,66.0,259.0,1.5659999999999998,6.487,335.8,14.913,87.6,88.9,18.89,101.6
21098.0,23,0.015,0.017,1.414,0.821,0.0,33,14,39.4,55.8,32.7,425.8,771.0,1.398,0,85.8,88.0,80.6,471.9,388.6,86.0,96.4,384.8,66.0,263.0,1.342,4.698,205.1,19.884,86.4,78.1,19.014,101.5
10076.0,20,0.009000000000000001,0.011,0.7120000000000001,0.848,0.0,24,15,40.3,45.3,36.0,428.5,371.5,0.8029999999999999,0,84.7,87.6,81.5,445.6,378.6,86.0,25.68,189.5,54.0,283.0,0.895,4.026,96.8,19.822,76.3,69.4,19.325,101.5
3605.0,22,0.004,0.005,0.115,0.794,0.0,24,20,38.5,41.9,37.0,431.7,36.4,0.064,0,81.7,84.0,79.5,426.0,367.1,86.0,3.113,11.37,42.0,12.0,2.237,10.066,-50.69,19.884,67.8,66.7,19.697,101.5
43074.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
40678.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
31381.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
20183.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
9389.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
3473.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
3374.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
6530.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
15757.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
28800.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
39216.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
36477.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
46220.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
53982.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
46422.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
39200.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
41197.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
33335.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
18154.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
10065.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
3730.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
3557.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
7142.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
16879.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
29871.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
37511.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
44341.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
42325.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
37895.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
40211.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
36505.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
38755.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
31885.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
20247.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
8933.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
3432.0,36,-0.001,-0.001,0.0,1.242,0.0,40,33,50.4,52.2,48.6,437.4,-3.5,0.0,0,78.8,80.8,76.8,419.7,370.8,86.1,0.6940000000000001,0.0,48.0,58.0,2.237,6.263,-49.61,19.884,65.8,65.7,19.387,101.6
21344.0,59,0.006,0.006999999999999999,1.776,1.3230000000000002,0.0,61,57,52.0,53.2,50.9,450.7,589.2,1.021,0,66.0,68.4,64.4,422.7,384.6,85.9,63.94,289.3,62.0,39.0,2.013,7.829,187.3,16.653,69.6,69.8,17.461,101.5
22113.0,55,0.008,0.009000000000000001,2.392,1.36,0.0,62,49,52.7,55.4,50.9,438.1,663.7,1.137,0,69.8,71.8,67.5,437.9,395.5,86.0,69.1,319.3,57.0,356.0,1.342,5.145,207.8,18.641,74.7,74.5,16.404,101.5
32698.0,48,0.009000000000000001,0.011,2.883,1.351,0.0,53,44,52.5,56.3,50.7,435.0,1103.0,1.879,0,72.5,75.7,70.3,454.3,406.0,86.0,114.8,532.6,71.0,9.0,2.013,5.816,369.5,19.884,79.9,79.9,18.082,101.5
8539.0,61,0.015,0.017,3.209,1.555,0.012,74,47,56.5,59.7,54.5,430.5,262.6,0.4270000000000001,0,70.9,75.9,64.9,429.2,412.6,86.0,20.57,104.8,69.0,295.0,2.461,15.435,67.75,12.427,70.0,70.5,13.297,101.6
9664.0,78,0.005,0.006,3.3160000000000003,1.645,0.055,82,74,58.1,58.8,57.0,423.6,270.3,0.448,0,64.2,65.5,63.1,408.1,401.8,86.0,24.96,107.9,87.0,127.0,2.237,9.171,76.63,6.773,64.4,64.2,8.823,101.6
15609.0,84,0.004,0.004,3.228,1.749,0.059,88,79,59.7,61.3,58.1,423.2,487.9,0.8490000000000001,0,64.2,66.4,63.1,418.6,406.6,86.0,45.69,205.9,67.0,7.0,1.118,4.474,148.1,7.891,68.5,68.2,7.767,101.5
33902.0,72,0.006999999999999999,0.006999999999999999,2.946,1.724,0.004,81,63,59.4,61.9,57.0,420.3,1300.0,2.149,0,67.5,71.2,64.4,450.8,434.6,85.9,128.8,598.2,67.0,2.0,1.5659999999999998,7.3820000000000014,453.2,19.884,79.0,79.5,17.15,101.5
39856.0,66,0.015,0.017,2.506,1.675,0.0,70,63,58.5,59.7,57.6,422.8,988.0,1.64,0,68.7,71.4,67.1,444.3,434.9,85.9,108.4,480.8,70.0,40.0,2.461,7.829,363.0,19.884,76.6,76.8,17.958,101.4
28884.0,61,0.011,0.013,1.923,1.589,0.0,65,57,57.0,59.2,56.1,422.2,909.0,1.521,0,70.0,72.1,68.5,443.7,382.1,85.9,107.7,444.9,56.0,19.0,2.461,7.829,275.6,19.884,76.1,75.6,18.641,101.4
18576.0,59,0.01,0.012,1.253,1.585,0.0,63,55,57.0,58.1,55.9,424.5,600.0,1.043,0,70.5,72.5,68.4,437.0,372.9,85.9,71.79,295.4,67.0,308.0,1.5659999999999998,4.921,159.6,16.963,75.2,70.9,18.89,101.4
7582.0,67,0.006,0.006999999999999999,0.563,1.61,0.0,71,63,57.4,58.5,56.3,424.2,152.7,0.281,0,68.0,70.2,65.3,416.3,376.9,85.9,14.48,71.5,56.0,229.0,0.895,4.474,17.68,17.771,67.1,66.0,18.641,101.5
3563.0,69,0.0,0.0,0.058,1.604,0.0,71,68,57.4,57.9,57.0,433.1,10.92,0.029,0,67.6,68.5,66.9,411.3,389.2,86.0,2.167,6.2170000000000005,61.0,294.0,0.6709999999999999,2.908,-18.05,18.828,65.1,64.9,19.076,101.5
3234.0,74,0.0,0.0,0.017,1.228,0.0,75,73,50.0,50.5,49.5,450.9,9.11,0.017,0,58.3,59.4,57.6,378.7,324.2,85.9,2.117,3.05,58.0,106.0,2.908,14.093,-53.64,19.822,54.0,54.0,19.511,101.5
6243.0,72,0.001,0.002,0.385,1.203,0.0,74,70,49.5,49.8,49.3,449.6,67.79,0.07400000000000001,0,58.6,59.7,57.7,380.4,324.5,85.9,4.5939999999999985,23.62,57.0,105.0,3.355,10.961,-36.9,18.641,54.7,54.7,19.449,101.5
16431.0,66,0.002,0.002,1.069,1.211,0.0,70,62,49.6,51.1,48.9,445.9,416.1,0.715,0,60.8,63.3,59.0,388.9,332.3,86.0,24.57,206.3,56.0,77.0,3.355,15.659,125.2,19.884,55.9,59.2,19.511,101.5
29543.0,60,0.006,0.006999999999999999,1.766,1.2990000000000002,0.0,65,55,51.6,54.3,50.4,437.2,1012.0,1.743,0,65.5,68.2,62.6,426.8,351.1,86.0,117.6,509.9,58.0,73.0,2.684,8.948,316.6,18.641,68.7,72.9,19.263,101.5
39534.0,59,0.012,0.014,2.386,1.462,0.0,62,56,54.7,56.5,53.2,435.5,1380.0,2.31,0,68.5,71.2,66.0,452.8,365.0,86.0,151.8,682.3,71.0,14.0,1.79,6.487,442.6,19.884,80.8,79.2,18.641,101.5
45099.0,52,0.017,0.019,2.867,1.4169999999999998,0.0,59,44,54.0,57.0,51.3,430.5,1677.0,2.776,0,71.8,75.4,69.1,468.1,375.7,85.9,175.7,822.0,58.0,324.0,2.013,6.711,553.6,19.884,86.4,82.9,18.89,101.5
51825.0,43,0.021,0.023,3.196,1.3259999999999998,0.0,50,37,52.2,56.8,49.8,422.6,1875.0,3.09,0,75.7,77.9,73.2,481.7,385.5,85.9,190.5,912.0,64.0,299.0,2.013,8.277000000000001,625.8,16.963,88.7,88.2,18.703,101.4
52164.0,39,0.024,0.026,3.337,1.3130000000000002,0.0,43,35,51.8,55.4,49.8,422.9,1941.0,3.199,0,77.5,80.6,75.7,486.6,391.0,85.8,196.2,944.0,66.0,309.0,2.461,7.829,652.6,19.884,89.1,90.1,18.641,101.4
36750.0,33,0.023,0.026,2.5380000000000003,1.247,0.0,36,29,50.4,53.2,48.4,421.2,1466.0,2.448,0,81.7,83.3,80.4,482.4,393.7,85.7,167.5,723.1,73.0,270.0,2.461,9.619,466.9,14.478,84.4,89.2,19.138,101.2
41182.0,33,0.023,0.026,2.5380000000000003,1.247,0.0,36,29,50.4,53.2,48.4,421.2,1466.0,2.448,0,81.7,83.3,80.4,482.4,393.7,85.7,167.5,723.1,73.0,270.0,2.461,9.619,466.9,14.478,84.4,89.2,19.138,101.2
32406.0,32,0.02,0.022,1.944,1.244,0.0,35,30,50.4,52.7,48.7,422.2,1083.0,1.85,0,82.2,83.3,80.8,470.0,387.8,85.7,135.2,540.0,67.0,295.0,2.684,9.843,322.5,19.884,81.7,82.8,18.455,101.2
20270.0,40,0.015,0.017,1.258,1.264,0.0,50,29,50.7,57.7,48.4,423.1,691.7,1.212,0,80.8,82.9,70.9,452.8,383.8,85.6,83.8,348.3,63.0,281.0,1.5659999999999998,7.3820000000000014,195.5,9.196,79.5,73.0,18.703,101.1
8478.0,35,0.008,0.01,0.557,1.237,0.0,40,31,50.2,53.8,47.8,426.0,252.6,0.5,0,79.3,81.5,76.5,429.5,375.4,85.6,13.47,119.9,64.0,286.0,0.895,4.698,52.3,19.822,72.0,64.4,19.2,101.0
3270.0,36,0.002,0.002,0.054000000000000006,1.102,0.0,39,32,47.1,49.8,46.0,432.0,12.45,0.024,0,76.8,79.9,75.0,413.7,362.6,85.6,1.585,3.879,54.0,26.0,1.5659999999999998,6.04,-48.81,19.884,64.2,63.3,19.76,101.0
3537.0,61,0.0,0.0,0.015,1.152,0.0,71,50,48.4,49.6,44.1,480.3,10.52,0.024,0,59.9,63.1,58.5,376.2,323.4,85.8,2.307,5.109,50.0,161.0,1.118,3.355,-50.0,19.884,52.3,52.3,18.952,101.3
4528.0,59,0.001,0.001,0.377,1.096,0.0,64,54,46.9,48.0,45.1,458.5,70.21,0.087,0,61.2,63.0,59.7,378.2,323.9,85.8,6.7170000000000005,26.76,54.0,176.0,1.118,3.132,-34.24,19.822,53.1,53.4,19.511,101.3
13478.0,52,0.001,0.002,1.064,1.023,0.0,55,48,45.1,48.4,43.9,444.5,407.3,0.718,0,64.0,65.8,62.4,392.0,333.8,85.8,26.5,206.1,51.0,113.0,2.237,11.632,121.4,19.884,56.5,60.1,19.511,101.3
27568.0,48,0.006,0.006999999999999999,1.7719999999999998,1.133,0.0,54,43,47.8,51.1,46.0,438.3,885.0,1.556,0,67.5,69.8,65.3,432.6,361.4,85.8,101.5,446.3,49.0,288.0,1.118,3.579,273.6,17.585,68.5,76.6,19.325,101.3
21827.0,50,0.011,0.013,2.394,1.216,0.0,56,45,49.8,53.1,46.8,438.8,770.7,1.305,0,68.5,70.2,67.6,434.5,368.7,85.8,81.4,376.0,51.0,269.0,1.118,4.921,228.8,19.449,72.1,74.7,18.703,101.2
36632.0,47,0.01,0.011,2.881,1.3130000000000002,0.0,53,40,51.8,55.0,50.0,448.8,1656.0,2.7710000000000004,0,72.3,76.5,68.9,466.6,370.2,85.7,178.7,819.0,68.0,335.0,1.79,6.487,543.6,15.41,85.5,82.8,17.647000000000006,101.2
43776.0,34,0.021,0.023,3.199,1.1909999999999998,0.0,44,23,49.1,54.9,41.0,433.7,1886.0,3.135,0,79.0,81.7,75.6,485.9,387.8,85.7,195.7,925.0,58.0,316.0,2.237,6.711,631.5,19.884,90.0,88.5,18.828,101.1
52369.0,23,0.025,0.028,3.344,0.919,0.0,29,18,42.3,48.7,36.9,423.4,1941.0,3.228,0,83.1,85.5,81.0,490.4,395.4,85.6,200.6,954.0,54.0,317.0,3.132,12.079,658.7,19.884,89.2,90.1,18.393,101.1
53123.0,22,0.027000000000000003,0.031,3.303,0.865,0.0,25,18,40.8,46.4,37.4,421.9,1885.0,3.152,0,84.0,85.3,80.2,486.1,393.4,85.6,200.0,935.0,65.0,285.0,3.579,14.764,642.6,12.614,86.4,89.2,17.895,101.0
41474.0,22,0.024,0.028,2.562,0.943,0.0,25,18,43.0,47.3,39.0,422.2,1427.0,2.402,0,85.6,87.3,84.6,483.8,397.0,85.4,166.4,710.1,61.0,291.0,3.132,11.632,456.8,15.286,83.7,89.6,18.952,100.9
31820.0,22,0.02,0.024,1.957,0.898,0.0,25,18,41.7,47.3,38.5,422.7,1072.0,1.84,0,85.6,87.6,84.6,476.9,394.0,85.4,134.3,535.3,54.0,301.0,2.461,9.395,318.2,19.884,83.7,84.6,18.952,100.8
19838.0,24,0.015,0.017,1.266,0.905,0.0,31,17,41.9,52.3,37.6,423.4,674.0,1.1909999999999998,0,84.6,86.7,78.8,456.2,388.8,85.4,78.45,339.7,62.0,305.0,1.342,6.04,193.8,17.585,81.7,72.7,18.765,100.8
8738.0,26,0.008,0.009000000000000001,0.5539999999999999,0.935,0.0,33,18,42.8,54.1,37.8,425.8,239.1,0.47,0,82.2,86.4,74.7,428.3,378.7,85.3,14.67,113.6,66.0,211.0,0.895,3.132,49.29,18.641,71.4,63.7,19.138,100.8
3433.0,27,0.001,0.002,0.05,0.888,0.0,31,23,41.4,46.6,38.8,432.3,15.2,0.038,0,79.2,82.0,75.4,416.6,370.1,85.4,1.987,6.5870000000000015,61.0,122.0,1.79,6.04,-41.92,19.884,64.9,64.4,19.449,100.8
3262.0,33,0.0,0.001,0.013,0.752,0.0,36,30,37.2,38.5,36.0,443.5,7.546,0.015,0,66.9,70.0,64.6,389.9,328.8,85.6,1.477,2.263,51.0,69.0,3.355,13.645,-60.3,19.884,56.8,56.8,19.76,101.1
6270.0,34,0.003,0.005,0.375,0.764,0.0,36,32,37.6,38.8,36.3,441.4,69.32,0.081,0,66.2,70.2,64.4,388.4,328.1,85.7,4.808,23.86,47.0,52.0,3.132,13.198,-41.23,19.884,56.5,56.5,19.76,101.2
16838.0,43,0.003,0.005,1.074,0.855,0.0,50,36,40.5,46.2,37.8,442.7,395.0,0.6920000000000001,0,66.0,67.5,64.2,393.6,330.8,85.8,23.34,198.0,53.0,57.0,2.013,7.3820000000000014,111.9,17.958,56.5,60.3,19.697,101.3
29543.0,49,0.006,0.006999999999999999,1.778,1.134,0.0,54,43,47.8,50.5,44.6,438.5,994.0,1.7480000000000002,0,67.1,70.0,65.1,432.5,345.2,85.8,118.6,507.9,56.0,310.0,1.5659999999999998,4.921,302.1,16.963,68.0,76.8,19.263,101.3
39540.0,40,0.013,0.014,2.386,1.057,0.0,47,34,46.0,51.1,43.5,433.8,1372.0,2.341,0,70.9,73.9,68.0,453.7,358.6,85.8,157.2,689.8,60.0,312.0,1.5659999999999998,4.921,437.4,14.229,79.3,79.5,17.709,101.3
45179.0,36,0.017,0.019,2.894,1.033,0.0,40,32,45.5,49.6,43.2,427.2,1666.0,2.804,0,73.8,76.8,71.8,465.9,369.3,85.9,181.8,831.0,61.0,336.0,2.461,7.3820000000000014,552.7,19.884,84.6,81.3,17.523,101.4
